FID1	IID1	FID2	IID2	RT	EZ	Z0	Z1	Z2	PI_HAT	PHE	DST	PPC	RATIO	IBS0	IBS1	IBS2	HOMHOM	HETHET
HG02373	HG02373	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.755435	0.7782	2.45	7390	37731	62235	20.0	49.0
HG02373	HG02373	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.720249	0.0071	1.1212	9936	40194	57226	33.0	37.0
HG02373	HG02373	HG00501	HG00501	UN		0.8182	0.0	0.1818	0.1818	-1	0.77624	0.5	2.0	6308	35428	65620	23.0	46.0
HG02373	HG02373	HG00635	HG00635	UN		0.7619	0.1785	0.0596	0.1488	-1	0.772539	0.8272	2.5789	4920	39000	63439	19.0	49.0
HG02373	HG02373	HG00702	HG00702	UN		0.8438	0.0	0.1562	0.1562	-1	0.773659	0.6008	2.1364	6012	36575	64771	22.0	47.0
HG02373	HG02373	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.730139	0.0455	1.3333	8536	40872	57951	30.0	40.0
HG02373	HG02373	HG01983	HG01983	UN		1.0	0.0	0.0	0.0	-1	0.742087	0.8641	2.6842	7062	41254	59042	19.0	51.0
HG02373	HG02373	HG02024	HG02024	UN		0.8045	0.0	0.1955	0.1955	-1	0.780745	0.1535	1.5556	6177	34724	66458	27.0	42.0
HG02373	HG02373	HG02046	HG02046	UN		0.8135	0.0	0.1865	0.1865	-1	0.787712	0.9373	3.0588	5254	35074	67031	17.0	52.0
HG02373	HG02373	HG02363	HG02363	UN		0.8112	0.0	0.1888	0.1888	-1	0.786658	0.9275	3.0	5410	34988	66960	17.0	51.0
HG02373	HG02373	HG02372	HG02372	UN		0.7889	0.039	0.1721	0.1916	-1	0.787885	0.9631	3.3125	5094	35356	66907	16.0	53.0
HG02373	HG02373	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.767262	0.6008	2.1364	7243	35487	64629	22.0	47.0
HG02373	HG02373	HG02381	HG02381	UN		0.0139	0.6366	0.3495	0.6678	-1	0.894166	1.0	67.0	90	22544	84723	1.0	67.0
HG02373	HG02373	HG02387	HG02387	UN		0.8344	0.0	0.1656	0.1656	-1	0.775673	0.3992	1.875	6011	36145	65203	24.0	45.0
HG02373	HG02373	HG02388	HG02388	UN		0.7073	0.138	0.1547	0.2237	-1	0.793288	0.9757	3.5333	4567	35250	67540	15.0	53.0
HG02373	HG02373	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.746849	0.3048	1.76	7536	39282	60537	25.0	44.0
HG02373	HG02373	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.704963	0.0	0.5682	14576	34196	58584	44.0	25.0
HG02373	HG02373	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.675779	0.0003	0.8919	12986	43644	50729	37.0	33.0
HG02373	HG02373	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.687548	0.0015	1.0	12244	42593	52509	35.0	35.0
HG02373	HG02373	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.674973	0.0015	1.0	13032	43720	50599	35.0	35.0
HG02373	HG02373	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.737695	0.1184	1.5	7777	40766	58813	28.0	42.0
HG02373	HG02373	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.732547	0.1184	1.5	8869	39689	58801	28.0	42.0
HG02373	HG02373	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.740255	0.3048	1.76	7047	41678	58634	25.0	44.0
HG02373	HG02373	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.693153	0.0015	1.0	11024	43829	52492	35.0	35.0
HG02373	HG02373	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.69779	0.0754	1.4138	10125	44635	52591	29.0	41.0
HG02373	HG02373	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.729291	0.2218	1.6538	9121	39882	58352	26.0	43.0
HG02373	HG02373	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.694434	0.014	1.1875	10891	43823	52636	32.0	38.0
HG02373	HG02373	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.693217	0.0071	1.1212	11690	42482	53171	33.0	37.0
HG02373	HG02373	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.725004	0.0071	1.1212	9673	39700	57985	33.0	37.0
HG02373	HG02373	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.725217	0.2218	1.6538	9239	40518	57593	26.0	43.0
HG02373	HG02373	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.740154	0.2218	1.6538	7717	40358	59281	26.0	43.0
HG02373	HG02373	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.721634	0.0205	1.2258	10134	39501	57722	31.0	38.0
HG02375	HG02375	HG02386	HG02386	UN		0.8712	0.0	0.1288	0.1288	-1	0.768308	0.6952	2.2857	5994	37760	63604	21.0	48.0
HG02375	HG02375	HG03673	HG03673	UN		1.0	0.0	0.0	0.0	-1	0.730087	0.2218	1.6538	7996	41962	57399	26.0	43.0
HG02375	HG02375	HG03713	HG03713	UN		1.0	0.0	0.0	0.0	-1	0.737521	0.8992	2.8333	7751	40857	58751	18.0	51.0
HG02375	HG02375	NA19027	NA19027	UN		1.0	0.0	0.0	0.0	-1	0.688956	0.0034	1.0588	11778	43224	52346	34.0	36.0
HG02375	HG02375	NA19238	NA19238	UN		1.0	0.0	0.0	0.0	-1	0.684917	0.0001	0.8421	11466	44717	51168	38.0	32.0
HG02375	HG02375	NA19239	NA19239	UN		1.0	0.0	0.0	0.0	-1	0.678029	0.0003	0.8919	12093	44945	50318	37.0	33.0
HG02375	HG02375	NA19331	NA19331	UN		1.0	0.0	0.0	0.0	-1	0.681362	0.0007	0.9444	11672	45067	50610	36.0	34.0
HG02375	HG02375	NA19661	NA19661	UN		1.0	0.0	0.0	0.0	-1	0.74375	0.026	1.2581	8160	38702	60498	31.0	39.0
HG02375	HG02375	NA19664	NA19664	UN		1.0	0.0	0.0	0.0	-1	0.743075	0.6323	2.1818	7208	40752	59402	22.0	48.0
HG02375	HG02375	NA19678	NA19678	UN		1.0	0.0	0.0	0.0	-1	0.733027	0.4329	1.9167	8349	40627	58385	24.0	46.0
HG02375	HG02375	NA19679	NA19679	UN		1.0	0.0	0.0	0.0	-1	0.716198	0.1184	1.5	9011	42916	55433	28.0	42.0
HG02375	HG02375	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.691658	0.026	1.2581	10789	44628	51941	31.0	39.0
HG02375	HG02375	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.71601	0.0455	1.3333	9173	42630	55553	30.0	40.0
HG02375	HG02375	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.687471	0.0034	1.0588	11691	43716	51940	34.0	36.0
HG02375	HG02375	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.711909	0.0005	0.9167	8941	43974	54440	36.0	33.0
HG02375	HG02375	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.714701	0.0071	1.1212	9768	41724	55869	33.0	37.0
HG02375	HG02375	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.725494	0.0205	1.2258	9589	39764	58007	31.0	38.0
HG02375	HG02375	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.739056	0.3363	1.8	7149	41732	58479	25.0	45.0
HG02375	HG02375	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.747781	0.8465	2.6316	7261	39634	60464	19.0	50.0
HG02375	HG02375	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.720918	0.014	1.1875	9389	41146	56824	32.0	38.0
HG02375	HG02375	HG00501	HG00501	UN		0.8284	0.0561	0.1156	0.1436	-1	0.774849	0.5	2.0	5349	37646	64364	23.0	46.0
HG02375	HG02375	HG00635	HG00635	UN		0.7845	0.0436	0.1719	0.1937	-1	0.788291	0.6952	2.2857	5066	35327	66969	21.0	48.0
HG02375	HG02375	HG00702	HG00702	UN		0.7263	0.1357	0.138	0.2059	-1	0.788704	0.7782	2.45	4690	35990	66681	20.0	49.0
HG02375	HG02375	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.721829	0.4329	1.9167	8887	41956	56519	24.0	46.0
HG02375	HG02375	HG01983	HG01983	UN		1.0	0.0	0.0	0.0	-1	0.74507	0.9568	3.25	6582	41575	59204	16.0	52.0
HG02375	HG02375	HG02024	HG02024	UN		0.8257	0.0	0.1743	0.1743	-1	0.778208	0.1535	1.5556	5947	35730	65685	27.0	42.0
HG02375	HG02375	HG02046	HG02046	UN		0.8076	0.0736	0.1188	0.1556	-1	0.777454	0.8465	2.6316	5215	37356	64791	19.0	50.0
HG02375	HG02375	HG02363	HG02363	UN		0.8493	0.0017	0.1491	0.1499	-1	0.778136	0.3992	1.875	5484	36671	65206	24.0	45.0
HG02375	HG02375	HG02372	HG02372	UN		0.8068	0.0442	0.149	0.1711	-1	0.782377	0.8992	2.8333	5210	36308	65842	18.0	51.0
HG02375	HG02375	HG02377	HG02377	UN		0.7642	0.1129	0.1229	0.1793	-1	0.782465	0.9947	4.3077	4935	36840	65587	13.0	56.0
HG02375	HG02375	HG02381	HG02381	UN		0.6479	0.2534	0.0987	0.2254	-1	0.790257	0.9568	3.25	4184	36668	66508	16.0	52.0
HG02375	HG02375	HG02387	HG02387	UN		0.7919	0.0864	0.1216	0.1648	-1	0.77948	0.9795	3.6	5114	37123	65125	15.0	54.0
HG02375	HG02375	HG02388	HG02388	UN		0.3255	0.4226	0.2519	0.4632	-1	0.84722	0.9987	5.1818	2102	28601	76657	11.0	57.0
HG02375	HG02375	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.747108	0.8465	2.6316	7293	39714	60351	19.0	50.0
HG02375	HG02375	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.712828	0.0	0.7692	12695	36271	58393	39.0	30.0
HG02375	HG02375	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.681559	0.0015	1.0	12432	43513	51417	35.0	35.0
HG02375	HG02375	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.692699	0.0015	1.0	11283	43411	52655	35.0	35.0
HG02375	HG02375	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.681293	0.0015	1.0	11966	44497	50891	35.0	35.0
HG02375	HG02375	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.738578	0.2218	1.6538	7909	40314	59136	26.0	43.0
HG02375	HG02375	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.737007	0.6952	2.2857	7894	40683	58785	21.0	48.0
HG02375	HG02375	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.742791	0.8465	2.6316	7466	40297	59599	19.0	50.0
HG02375	HG02375	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.689454	0.026	1.2581	11162	44349	51837	31.0	39.0
HG02375	HG02375	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.70485	0.014	1.1875	9242	44887	53225	32.0	38.0
HG02375	HG02375	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.722471	0.1008	1.4643	8882	41826	56650	28.0	41.0
HG02375	HG02375	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.69842	0.026	1.2581	9663	45425	52265	31.0	39.0
HG02375	HG02375	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.685517	0.0	0.7073	11686	44145	51515	41.0	29.0
HG02375	HG02375	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.713886	0.0108	1.1562	9907	41621	55833	32.0	37.0
HG02375	HG02375	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.729607	0.0108	1.1562	8129	41797	57427	32.0	37.0
HG02375	HG02375	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.744823	0.7782	2.45	7112	40567	59680	20.0	49.0
HG02375	HG02375	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.730412	0.8465	2.6316	8568	40750	58042	19.0	50.0
HG02386	HG02386	HG03673	HG03673	UN		1.0	0.0	0.0	0.0	-1	0.73759	0.801	2.5	7940	40461	58952	20.0	50.0
HG02386	HG02386	HG03713	HG03713	UN		1.0	0.0	0.0	0.0	-1	0.737469	0.5	2.0	7974	40420	58961	23.0	46.0
HG02386	HG02386	NA19027	NA19027	UN		1.0	0.0	0.0	0.0	-1	0.689745	0.0071	1.1212	11104	44400	51840	33.0	37.0
HG02386	HG02386	NA19238	NA19238	UN		1.0	0.0	0.0	0.0	-1	0.684043	0.0003	0.8919	11246	45342	50759	37.0	33.0
HG02386	HG02386	NA19239	NA19239	UN		1.0	0.0	0.0	0.0	-1	0.684934	0.0034	1.0588	11634	44378	51340	34.0	36.0
HG02386	HG02386	NA19331	NA19331	UN		1.0	0.0	0.0	0.0	-1	0.682957	0.0034	1.0588	11128	45810	50407	34.0	36.0
HG02386	HG02386	NA19661	NA19661	UN		1.0	0.0	0.0	0.0	-1	0.740303	0.3048	1.76	8232	39296	59828	25.0	44.0
HG02386	HG02386	NA19664	NA19664	UN		1.0	0.0	0.0	0.0	-1	0.739819	0.8992	2.8333	7486	40893	58979	18.0	51.0
HG02386	HG02386	NA19678	NA19678	UN		1.0	0.0	0.0	0.0	-1	0.739956	0.2218	1.6538	7978	39879	59500	26.0	43.0
HG02386	HG02386	NA19679	NA19679	UN		1.0	0.0	0.0	0.0	-1	0.730523	0.014	1.1875	8237	41386	57733	32.0	38.0
HG02386	HG02386	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.701255	0.0455	1.3333	9838	44467	53049	30.0	40.0
HG02386	HG02386	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.713806	0.0369	1.3	8701	44045	54606	30.0	39.0
HG02386	HG02386	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.692723	0.026	1.2581	11550	42868	52925	31.0	39.0
HG02386	HG02386	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.712345	0.0754	1.4138	9588	42584	55179	29.0	41.0
HG02386	HG02386	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.729496	0.1763	1.5926	9056	39969	58332	27.0	43.0
HG02386	HG02386	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.731929	0.3992	1.875	10002	37554	59800	24.0	45.0
HG02386	HG02386	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.73742	0.3363	1.8	7316	41747	58293	25.0	45.0
HG02386	HG02386	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.734251	0.0205	1.2258	8398	40263	58694	31.0	38.0
HG02386	HG02386	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.72584	0.4329	1.9167	8720	41425	57210	24.0	46.0
HG02386	HG02386	HG00501	HG00501	UN		0.8477	0.0	0.1523	0.1523	-1	0.775632	0.9373	3.0588	5761	36652	64942	17.0	52.0
HG02386	HG02386	HG00635	HG00635	UN		0.7684	0.1343	0.0973	0.1644	-1	0.77793	0.5	2.0	4962	37758	64638	23.0	46.0
HG02386	HG02386	HG00702	HG00702	UN		0.8731	0.0	0.1269	0.1269	-1	0.769172	0.6952	2.2857	5890	37782	63685	21.0	48.0
HG02386	HG02386	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.719117	0.1535	1.5556	8552	43206	55600	27.0	42.0
HG02386	HG02386	HG01983	HG01983	UN		1.0	0.0	0.0	0.0	-1	0.740161	0.5337	2.0435	6905	41981	58471	23.0	47.0
HG02386	HG02386	HG02024	HG02024	UN		0.8333	0.0009	0.1658	0.1662	-1	0.78242	0.8992	2.8333	5381	35956	66021	18.0	51.0
HG02386	HG02386	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.76665	0.6952	2.2857	6502	37100	63756	21.0	48.0
HG02386	HG02386	HG02363	HG02363	UN		0.8492	0.0	0.1508	0.1508	-1	0.774132	0.6952	2.2857	5869	36759	64729	21.0	48.0
HG02386	HG02386	HG02372	HG02372	UN		0.858	0.0	0.142	0.142	-1	0.772598	0.3992	1.875	5849	37128	64379	24.0	45.0
HG02386	HG02386	HG02377	HG02377	UN		0.8451	0.0411	0.1138	0.1344	-1	0.772891	0.7782	2.45	5457	37850	64051	20.0	49.0
HG02386	HG02386	HG02381	HG02381	UN		0.8412	0.0	0.1588	0.1588	-1	0.77895	0.6323	2.1818	5574	36314	65468	22.0	48.0
HG02386	HG02386	HG02387	HG02387	UN		0.3311	0.5196	0.1493	0.4091	-1	0.83019	0.9998	6.6667	2138	32185	73035	9.0	60.0
HG02386	HG02386	HG02388	HG02388	UN		0.7928	0.0496	0.1577	0.1824	-1	0.785182	0.7782	2.45	5119	35886	66351	20.0	49.0
HG02386	HG02386	HG03715	HG03715	UN		1.0	0.0	0.0	0.0	-1	0.741076	0.3992	1.875	6834	41925	58595	24.0	45.0
HG02386	HG02386	HG03948	HG03948	UN		1.0	0.0	0.0	0.0	-1	0.717712	0.0	0.7073	12757	35096	59502	41.0	29.0
HG02386	HG02386	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.682106	0.014	1.1875	11829	44599	50930	32.0	38.0
HG02386	HG02386	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.68823	0.0034	1.0588	11361	44212	51772	34.0	36.0
HG02386	HG02386	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.679208	0.0	0.7949	11882	45110	50358	39.0	31.0
HG02386	HG02386	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.725802	0.2218	1.6538	8538	41797	57020	26.0	43.0
HG02386	HG02386	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.733858	0.1535	1.5556	7418	42309	57631	27.0	42.0
HG02386	HG02386	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.737421	0.801	2.5	7879	40622	58857	20.0	50.0
HG02386	HG02386	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.702238	0.0071	1.1212	10740	42446	54158	33.0	37.0
HG02386	HG02386	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.707741	0.0754	1.4138	9545	43658	54147	29.0	41.0
HG02386	HG02386	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.724631	0.3363	1.8	8695	41734	56925	25.0	45.0
HG02386	HG02386	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.700412	0.1763	1.5926	9468	45385	52496	27.0	43.0
HG02386	HG02386	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.686204	0.0003	0.8919	11454	44459	51429	37.0	33.0
HG02386	HG02386	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.727712	0.1535	1.5556	9204	40056	58097	27.0	42.0
HG02386	HG02386	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.737059	0.3048	1.76	8484	39485	59380	25.0	44.0
HG02386	HG02386	NA20893	NA20893	UN		1.0	0.0	0.0	0.0	-1	0.734493	0.9373	3.0588	7902	41203	58250	17.0	52.0
HG02386	HG02386	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.728539	0.4329	1.9167	8735	40816	57805	24.0	46.0
HG03673	HG03673	HG03713	HG03713	UN		0.9329	0.0	0.0671	0.0671	-1	0.75204	0.6008	2.1364	6354	40531	60469	22.0	47.0
HG03673	HG03673	NA19027	NA19027	UN		1.0	0.0	0.0	0.0	-1	0.699673	0.2495	1.6923	9449	45578	52316	26.0	44.0
HG03673	HG03673	NA19238	NA19238	UN		1.0	0.0	0.0	0.0	-1	0.689909	0.026	1.2581	10573	45428	51345	31.0	39.0
HG03673	HG03673	NA19239	NA19239	UN		1.0	0.0	0.0	0.0	-1	0.690892	0.0003	0.8919	10622	45122	51607	37.0	33.0
HG03673	HG03673	NA19331	NA19331	UN		1.0	0.0	0.0	0.0	-1	0.682479	0.0	0.6667	11527	45114	50703	42.0	28.0
HG03673	HG03673	NA19661	NA19661	UN		1.0	0.0	0.0	0.0	-1	0.7446	0.2218	1.6538	7013	40811	59531	26.0	43.0
HG03673	HG03673	NA19664	NA19664	UN		1.0	0.0	0.0	0.0	-1	0.740282	0.2495	1.6923	6951	41863	58543	26.0	44.0
HG03673	HG03673	NA19678	NA19678	UN		1.0	0.0	0.0	0.0	-1	0.734607	0.0455	1.3333	7480	42023	57853	30.0	40.0
HG03673	HG03673	NA19679	NA19679	UN		1.0	0.0	0.0	0.0	-1	0.739057	0.5	2.0	7750	40527	59078	23.0	46.0
HG03673	HG03673	NA19713	NA19713	UN		1.0	0.0	0.0	0.0	-1	0.70903	0.4329	1.9167	9091	44291	53971	24.0	46.0
HG03673	HG03673	NA20289	NA20289	UN		1.0	0.0	0.0	0.0	-1	0.739499	0.0754	1.4138	6611	42708	58032	29.0	41.0
HG03673	HG03673	NA20321	NA20321	UN		1.0	0.0	0.0	0.0	-1	0.703709	0.0754	1.4138	10472	42665	54205	29.0	41.0
HG03673	HG03673	NA20334	NA20334	UN		1.0	0.0	0.0	0.0	-1	0.728891	0.3363	1.8	8007	42193	57150	25.0	45.0
HG03673	HG03673	NA20792	NA20792	UN		1.0	0.0	0.0	0.0	-1	0.736149	0.1008	1.4643	8268	40116	58972	28.0	41.0
HG03673	HG03673	NA20868	NA20868	UN		1.0	0.0	0.0	0.0	-1	0.755619	0.7782	2.45	7440	37591	62324	20.0	49.0
HG03673	HG03673	NA20886	NA20886	UN		1.0	0.0	0.0	0.0	-1	0.751432	0.8641	2.6842	6773	39824	60758	19.0	51.0
HG03673	HG03673	NA20895	NA20895	UN		1.0	0.0	0.0	0.0	-1	0.742618	0.8992	2.8333	6657	41948	58749	18.0	51.0
HG03673	HG03673	HG00124	HG00124	UN		1.0	0.0	0.0	0.0	-1	0.722279	0.2495	1.6923	8691	42247	56416	26.0	44.0
HG03673	HG03673	HG00501	HG00501	UN		1.0	0.0	0.0	0.0	-1	0.726293	0.4329	1.9167	8932	40903	57519	24.0	46.0
HG03673	HG03673	HG00635	HG00635	UN		1.0	0.0	0.0	0.0	-1	0.723623	0.0455	1.3333	8884	41574	56899	30.0	40.0
HG03673	HG03673	HG00702	HG00702	UN		1.0	0.0	0.0	0.0	-1	0.733736	0.5	2.0	7545	42080	57731	23.0	46.0
HG03673	HG03673	HG00733	HG00733	UN		1.0	0.0	0.0	0.0	-1	0.73699	0.1763	1.5926	7179	42114	58064	27.0	43.0
HG03673	HG03673	HG01983	HG01983	UN		0.9149	0.0851	0.0	0.0425	-1	0.744569	0.0627	1.3793	5979	42886	58491	29.0	40.0
HG03673	HG03673	HG02024	HG02024	UN		1.0	0.0	0.0	0.0	-1	0.720093	0.3363	1.8	8796	42508	56053	25.0	45.0
HG03673	HG03673	HG02046	HG02046	UN		1.0	0.0	0.0	0.0	-1	0.709907	0.0007	0.9444	10358	41571	55428	36.0	34.0
HG03673	HG03673	HG02363	HG02363	UN		1.0	0.0	0.0	0.0	-1	0.726443	0.0053	1.0909	8613	41510	57233	33.0	36.0
HG03673	HG03673	HG02372	HG02372	UN		1.0	0.0	0.0	0.0	-1	0.722849	0.7229	2.3333	8941	41625	56789	21.0	49.0
HG03673	HG03673	HG02377	HG02377	UN		1.0	0.0	0.0	0.0	-1	0.7359	0.4329	1.9167	8011	40684	58662	24.0	46.0
HG03673	HG03673	HG02381	HG02381	UN		1.0	0.0	0.0	0.0	-1	0.722961	0.0455	1.3333	8879	41725	56751	30.0	40.0
HG03673	HG03673	HG02387	HG02387	UN		1.0	0.0	0.0	0.0	-1	0.731261	0.4329	1.9167	7932	41838	57587	24.0	46.0
HG03673	HG03673	HG02388	HG02388	UN		1.0	0.0	0.0	0.0	-1	0.730339	0.0205	1.2258	7412	43075	56868	31.0	38.0
HG03673	HG03673	HG03715	HG03715	UN		0.9542	0.0	0.0458	0.0458	-1	0.749006	0.5	2.0	6301	41288	59764	23.0	46.0
HG03673	HG03673	HG03948	HG03948	UN		0.0249	0.9307	0.0444	0.5097	-1	0.844086	1.0	21.0	161	33154	74039	3.0	63.0
HG03673	HG03673	NA19240	NA19240	UN		1.0	0.0	0.0	0.0	-1	0.688604	0.026	1.2581	10573	45715	51069	31.0	39.0
HG03673	HG03673	NA19311	NA19311	UN		1.0	0.0	0.0	0.0	-1	0.69294	0.0071	1.1212	10287	45348	51709	33.0	37.0
HG03673	HG03673	NA19313	NA19313	UN		1.0	0.0	0.0	0.0	-1	0.685498	0.0071	1.1212	11408	44707	51234	33.0	37.0
HG03673	HG03673	NA19660	NA19660	UN		1.0	0.0	0.0	0.0	-1	0.732646	0.8465	2.6316	7622	42159	57573	19.0	50.0
HG03673	HG03673	NA19675	NA19675	UN		1.0	0.0	0.0	0.0	-1	0.738457	0.026	1.2581	6914	42329	58114	31.0	39.0
HG03673	HG03673	NA19685	NA19685	UN		1.0	0.0	0.0	0.0	-1	0.747408	0.5	2.0	6808	40619	59930	23.0	46.0
HG03673	HG03673	NA19985	NA19985	UN		1.0	0.0	0.0	0.0	-1	0.709967	0.1184	1.5	9307	43652	54384	28.0	42.0
HG03673	HG03673	NA20322	NA20322	UN		1.0	0.0	0.0	0.0	-1	0.71635	0.1184	1.5	7944	45011	54394	28.0	42.0
HG03673	HG03673	NA20336	NA20336	UN		1.0	0.0	0.0	0.0	-1	0.73399	0.1184	1.5	8117	40880	58356	28.0	42.0
HG03673	HG03673	NA20341	NA20341	UN		1.0	0.0	0.0	0.0	-1	0.724969	0.3363	1.8	6859	45330	55159	25.0	45.0
HG03673	HG03673	NA20344	NA20344	UN		1.0	0.0	0.0	0.0	-1	0.69827	0.014	1.1875	9888	45000	52453	32.0	38.0
HG03673	HG03673	NA20526	NA20526	UN		1.0	0.0	0.0	0.0	-1	0.733215	0.026	1.2581	8477	40328	58551	31.0	39.0
HG03673	HG03673	NA20871	NA20871	UN		1.0	0.0	0.0	0.0	-1	0.752389	0.0627	1.3793	6871	39419	61058	29.0	40.0
HG03673	HG03673	NA20893	NA20893	UN		0.897	0.103	0.0	0.0515	-1	0.748808	0.9373	3.0588	5806	42321	59227	17.0	52.0
HG03673	HG03673	NA20898	NA20898	UN		1.0	0.0	0.0	0.0	-1	0.737539	0.5	2.0	7891	40571	58893	23.0	46.0
HG03713	HG03713	NA19027	NA19027	UN		1.0	0.0	0.0	0.0	-1	0.708426	0.2495	1.6923	9694	43210	54441	26.0	44.0
HG03713	HG03713	NA19238	NA19238	UN		1.0	0.0	0.0	0.0	-1	0.702277	0.0754	1.4138	10277	43366	53705	29.0	41.0
HG03713	HG03713	NA19239	NA19239	UN		1.0	0.0	0.0	0.0	-1	0.694145	0.026	1.2581	10270	45129	51954	31.0	39.0
HG03713	HG03713	NA19331	NA19331	UN		1.0	0.0	0.0	0.0	-1	0.689253	0.014	1.1875	10657	45401	51288	32.0	38.0
HG03713	HG03713	NA19661	NA19661	UN		1.0	0.0	0.0	0.0	-1	0.742569	0.2218	1.6538	7721	39832	59804	26.0	43.0
HG03713	HG03713	NA19664	NA19664	UN		1.0	0.0	0.0	0.0	-1	0.739016	0.4329	1.9167	7120	41798	58441	24.0	46.0
HG03713	HG03713	NA19678	NA19678	UN		1.0	0.0	0.0	0.0	-1	0.738757	0.0034	1.0588	8317	39459	59582	34.0	36.0
HG03713	HG03713	NA19679	NA19679	UN		1.0	0.0	0.0	0.0	-1	0.736687	0.3363	1.8	7845	40847	58665	25.0	45.0
